,ID,has_eth_conflict_raw,unusual_insult,historical_reference,call_for_reconciliation,neutral_sentiment,negative_text_without_ethnic_conflict,sarcasm,contrast,migrantophobia,secondary_topic,correct,model_1,model_2,model_3,model
1888,781971896,1,0,0,0,0,0,0,0,0,1,1,0,1,0,2
1893,707986624,1,0,1,0,0,0,1,0,0,0,1,0,1,0,2
1894,4569348,1,0,0,0,0,0,0,0,0,0,1,0,1,0,2
1895,750597252,1,0,0,0,1,0,0,0,0,1,1,0,1,0,2
1900,785677796,1,1,0,0,0,0,1,0,0,0,1,0,1,0,2
1902,873300573,1,0,0,0,0,0,0,0,0,0,1,0,1,0,2
1905,764206920,1,1,0,0,0,0,0,0,0,0,1,0,1,0,2
1906,996837039,1,1,0,0,0,0,0,0,0,0,1,0,1,0,2
1907,873393540,1,0,0,0,1,0,0,0,0,0,1,0,1,0,2
1908,762811908,1,0,0,0,0,0,0,1,0,0,1,0,1,0,2
1916,803458727,1,0,0,0,0,0,0,1,0,0,1,0,1,0,2
1919,328811722,1,0,0,0,1,0,0,0,0,0,1,0,1,0,2
1920,848042643,1,0,0,0,0,0,0,1,0,1,1,0,1,0,2
1925,671570881,1,0,0,1,0,0,0,0,1,0,1,0,1,0,2
1928,399028040,1,0,0,0,1,0,0,0,0,0,1,0,1,0,2
1938,761695261,1,0,0,0,1,0,0,0,0,0,1,0,1,0,2
1940,1053351993,1,1,0,0,0,0,0,0,1,0,1,0,1,0,2
1949,724117842,1,0,0,0,0,0,0,0,0,0,1,0,1,0,2
1951,913866228,1,0,0,0,0,0,0,0,0,0,1,0,1,0,2
1955,615484853,1,0,0,0,0,0,0,0,0,0,1,0,1,0,2
1956,876393043,1,0,0,0,0,0,0,0,1,0,1,0,1,0,2
1959,1225149,1,0,0,0,0,0,0,0,0,0,1,0,1,0,2
1960,1049275793,1,1,0,0,0,0,0,0,0,0,1,0,1,0,2
1965,1064655910,1,0,0,0,0,0,0,0,0,0,1,0,1,0,2
1970,1243524,1,0,0,0,0,0,0,0,0,0,1,0,1,0,2
1971,900894960,1,0,0,0,0,1,0,0,0,0,1,0,1,0,2
1972,352882947,1,0,0,0,0,0,0,0,0,0,1,0,1,0,2
1974,1086277282,1,0,0,0,0,0,1,0,0,0,1,0,1,0,2
1978,852242194,1,1,0,1,0,0,0,0,1,0,1,0,1,0,2
1980,3197805,1,0,1,0,0,0,0,0,0,1,1,0,1,0,2
1983,572733,1,0,0,0,1,0,0,0,0,0,1,0,1,0,2
1996,544131395,1,0,0,0,1,0,0,0,0,0,1,0,1,0,2
1997,392117396,1,0,1,0,1,0,0,0,0,0,1,0,1,0,2
1998,1069154223,1,1,0,0,0,0,0,0,0,0,1,0,1,0,2
2020,1069734187,1,0,0,0,0,0,0,0,0,0,1,0,1,0,2
2021,773113769,1,0,0,0,0,0,0,1,0,0,1,0,1,0,2
0,723655047,1,0,1,0,0,0,0,0,0,0,1,0,0,1,3
1,836240436,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3
2,700392,1,0,1,0,0,0,0,0,0,0,1,0,0,1,3
3,978041908,0,0,0,1,0,0,0,0,0,0,1,0,0,1,3
4,869226189,0,0,0,1,0,0,0,0,0,0,1,0,0,1,3
5,845301395,0,0,0,1,0,0,0,0,0,0,1,0,0,1,3
6,870697936,1,0,0,0,0,0,0,0,0,1,1,0,0,1,3
7,884643131,0,0,0,0,1,0,0,0,0,0,1,0,0,1,3
8,955029964,0,0,1,0,0,0,0,0,0,0,1,0,0,1,3
9,945583957,0,0,0,1,0,0,0,0,0,0,1,0,0,1,3
10,730443002,1,0,1,0,0,0,0,0,0,0,1,0,0,1,3
11,698696463,1,1,0,0,0,0,0,0,0,0,1,0,0,1,3
12,1063014428,0,0,0,0,1,0,0,0,0,0,1,0,0,1,3
13,699033937,1,0,0,0,0,1,0,0,0,0,1,0,0,1,3
14,343129304,0,0,0,0,1,0,0,0,0,0,1,0,0,1,3
15,881539938,0,0,0,1,0,0,0,0,0,0,1,0,0,1,3
16,627599208,0,0,0,0,1,0,0,0,0,0,1,0,0,1,3
17,834780453,1,0,1,0,0,0,0,0,0,0,1,0,0,1,3
18,592598627,0,0,1,1,0,0,0,0,0,0,1,0,0,1,3
19,3651706,1,0,0,0,0,0,0,0,0,0,1,0,0,1,3
20,836200490,0,0,0,1,0,0,0,0,0,0,1,0,0,1,3
21,751297441,0,0,0,0,1,0,0,0,0,0,1,0,0,1,3
22,375698243,0,0,0,0,1,0,0,0,0,0,1,0,0,1,3
23,856975015,0,0,0,0,1,0,0,0,0,0,1,0,0,1,3
24,747198580,0,0,0,1,0,0,0,0,0,0,1,0,0,1,3
25,713455192,1,0,1,0,0,0,0,0,0,0,1,0,0,1,3
26,447315824,0,0,0,0,1,0,0,0,0,0,1,0,0,1,3
27,3357894,1,1,0,0,0,0,0,0,0,0,1,0,0,1,3
28,1072418240,0,0,0,0,1,0,0,0,0,0,1,0,0,1,3
29,731979815,0,0,0,0,1,0,0,0,0,0,1,0,0,1,3
30,776810790,0,0,0,0,0,0,0,0,0,1,1,0,0,1,3
31,347745,0,0,0,0,1,0,0,0,0,0,1,0,0,1,3
32,1005710797,0,0,0,1,0,0,0,0,0,0,1,0,0,1,3
33,809680181,0,0,0,0,1,0,0,0,0,0,1,0,0,1,3
34,875315859,0,0,1,0,0,0,0,0,0,0,1,0,0,1,3
35,802217951,1,1,0,0,0,0,0,0,0,0,1,0,0,1,3
36,1432627,0,0,1,0,0,0,0,0,0,0,1,0,0,1,3
37,4108700,0,0,0,0,1,0,0,0,0,0,1,0,0,1,3
38,723012980,0,0,0,0,1,0,0,0,0,0,1,0,0,1,3
39,885099747,1,0,0,0,0,0,1,0,0,0,1,0,0,1,3
40,874302366,0,0,0,0,0,1,0,0,0,0,1,0,0,1,3
41,910339597,0,0,0,0,1,0,0,0,0,0,1,0,0,1,3
42,767614094,0,0,1,0,0,0,0,0,0,0,1,0,0,1,3
43,870363171,0,0,0,0,1,0,0,0,0,0,1,0,0,1,3
44,891295621,0,0,0,0,1,0,0,0,0,0,1,0,0,1,3
45,971569168,1,0,0,0,0,0,0,0,1,0,1,0,0,1,3
46,697962876,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3
47,1010637170,0,0,0,0,1,0,0,0,0,0,1,0,0,1,3
48,765160389,0,0,1,0,0,0,0,0,0,0,1,0,0,1,3
49,1585926,0,0,1,0,0,0,0,0,0,0,1,0,0,1,3
50,1034675572,0,0,1,0,0,0,0,0,0,0,1,0,0,1,3
51,766643334,0,0,0,0,0,1,0,0,0,0,1,0,0,1,3
52,887750409,0,0,1,0,0,0,0,0,0,0,1,0,0,1,3
53,428669450,1,0,0,0,0,0,0,0,1,0,1,0,0,1,3
54,822395003,0,0,0,0,1,0,0,0,0,0,1,0,0,1,3
55,710841214,1,0,0,0,0,0,0,0,0,0,1,0,0,1,3
56,709854694,0,0,1,0,0,0,0,0,0,0,1,0,0,1,3
57,969272139,1,0,0,0,0,0,0,0,0,0,1,0,0,1,3
58,781877893,1,0,0,0,0,0,0,0,0,0,1,0,0,1,3
59,1012434555,1,0,0,0,0,0,0,0,0,0,1,0,0,1,3
60,859645299,0,0,1,0,0,0,0,0,0,0,1,0,0,1,3
61,927172975,0,0,0,0,1,0,0,0,0,0,1,0,0,1,3
62,793421766,0,0,0,0,1,0,0,0,0,0,1,0,0,1,3
63,328218962,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3
64,389804315,1,1,0,0,0,0,1,0,0,0,1,0,0,1,3
65,865781239,0,0,1,0,0,0,0,0,0,0,1,0,0,1,3
66,951058890,0,0,0,1,1,0,0,0,0,0,1,0,0,1,3
67,634107128,0,0,0,0,1,0,0,0,0,0,1,0,0,1,3
68,841120818,1,0,0,0,0,0,0,0,0,0,1,0,0,1,3
69,857682600,0,0,0,0,1,0,0,0,0,0,1,0,0,1,3
70,890218335,0,0,1,0,0,0,0,0,0,0,1,0,0,1,3
71,677505281,0,0,0,1,1,0,0,0,0,0,1,0,0,1,3
72,710860952,0,0,1,0,0,0,0,0,0,0,1,0,0,1,3
73,435327635,1,0,0,0,0,0,0,1,0,0,1,0,0,1,3
74,942043579,0,0,1,0,0,0,0,0,0,0,1,0,0,1,3
75,1013639648,0,0,0,0,1,0,0,0,0,0,1,0,0,1,3
76,409081803,1,0,0,0,0,0,0,0,0,0,1,0,0,1,3
77,864867906,0,0,1,1,0,0,0,0,0,0,1,0,0,1,3
78,2086919,0,0,0,0,0,0,0,0,0,1,1,0,0,1,3
79,893760058,0,0,1,0,1,0,0,0,0,0,1,0,0,1,3
80,799438239,0,0,1,0,0,0,0,0,0,0,1,0,0,1,3
81,1047587593,0,0,0,0,1,0,0,0,0,0,1,0,0,1,3
82,1015016592,1,0,0,0,0,0,1,0,0,0,1,0,0,1,3
83,813699781,0,0,0,1,0,0,0,0,0,0,1,0,0,1,3
84,1517909,0,0,0,0,1,0,0,0,0,0,1,0,0,1,3
85,732049185,0,0,0,0,1,0,0,0,0,0,1,0,0,1,3
86,690842804,1,1,0,0,0,1,0,0,0,0,1,0,0,1,3
87,931264970,0,0,1,0,0,0,0,0,0,0,1,0,0,1,3
88,882998349,1,0,0,0,0,0,0,0,0,0,1,0,0,1,3
89,928119853,0,0,0,1,1,0,0,0,0,0,1,0,0,1,3
90,498668646,1,0,0,0,0,0,0,0,0,0,1,0,0,1,3
91,1001397826,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3
92,782635024,0,0,1,0,0,0,0,0,0,0,1,0,0,1,3
93,901469749,0,0,0,0,1,0,0,0,0,0,1,0,0,1,3
94,1030101305,0,0,0,0,0,1,0,0,0,0,1,0,0,1,3
95,722440404,0,0,0,0,1,0,0,0,0,0,1,0,0,1,3
96,852046027,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3
97,1006183872,1,0,0,0,0,0,0,0,0,0,1,0,0,1,3
98,609081,0,0,0,0,1,0,0,0,0,0,1,0,0,1,3
99,1537209,0,0,0,0,1,0,0,0,0,0,1,0,0,1,3
100,789464711,0,0,0,0,1,0,0,0,0,0,1,0,0,1,3
101,872280190,1,0,0,0,0,0,0,0,1,0,1,0,0,1,3
102,387120948,1,0,0,0,0,0,0,0,0,0,1,0,0,1,3
103,466003778,0,0,0,0,1,0,0,0,0,0,1,0,0,1,3
104,921682666,0,0,0,0,1,0,0,0,0,0,1,0,0,1,3
105,854833280,0,0,0,0,1,0,0,0,0,0,1,0,0,1,3
106,921949401,0,0,1,0,0,0,0,0,0,0,1,0,0,1,3
107,851688239,0,0,0,1,0,0,0,0,0,0,1,0,0,1,3
108,731734470,0,0,1,0,0,0,0,0,0,0,1,0,0,1,3
109,979798304,1,0,0,0,0,0,0,0,0,0,1,0,0,1,3
110,706597789,0,0,0,0,1,0,0,0,0,0,1,0,0,1,3
111,1015831079,0,0,0,0,1,0,0,0,0,0,1,0,0,1,3
112,1011418622,0,0,0,1,1,0,0,0,0,0,1,0,0,1,3
113,1773414,1,0,0,0,0,0,0,0,0,0,1,0,0,1,3
114,501850657,0,0,0,0,1,0,0,0,0,0,1,0,0,1,3
115,516305151,1,1,0,0,0,0,0,0,0,0,1,0,0,1,3
116,444434264,0,0,0,0,1,0,0,0,0,0,1,0,0,1,3
117,642496496,0,0,0,0,1,0,0,0,0,0,1,0,0,1,3
118,1287751,0,0,1,0,0,0,0,0,0,0,1,0,0,1,3
119,829691851,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3
120,1061536902,0,0,0,0,0,0,0,0,0,1,1,0,0,1,3
121,985602108,0,0,1,0,0,0,0,0,0,0,1,0,0,1,3
122,1028475452,0,0,0,0,1,0,0,0,0,0,1,0,0,1,3
123,884767564,0,0,0,0,1,0,0,0,0,0,1,0,0,1,3
124,802446107,0,0,1,0,0,0,0,0,0,0,1,0,0,1,3
125,937318756,1,0,0,0,0,0,0,0,0,0,1,0,0,1,3
126,705723539,1,0,1,0,0,0,0,0,0,0,1,0,0,1,3
127,938073135,0,0,0,0,1,0,0,0,0,0,1,0,0,1,3
128,723953778,1,0,0,0,0,0,0,0,0,0,1,0,0,1,3
129,850562142,1,0,0,0,0,0,0,0,0,0,1,0,0,1,3
130,834697914,0,0,1,0,0,0,0,0,0,0,1,0,0,1,3
131,827965246,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3
132,754660756,0,0,0,0,1,0,0,0,0,0,1,0,0,1,3
133,940485586,0,0,0,0,1,0,0,0,0,0,1,0,0,1,3
134,1001854546,0,0,0,0,1,0,0,0,0,0,1,0,0,1,3
135,777550946,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3
136,860565302,0,0,0,1,1,0,0,0,0,0,1,0,0,1,3
137,820512840,0,0,1,0,0,0,0,0,0,0,1,0,0,1,3
138,988983,0,0,0,0,1,0,0,0,0,0,1,0,0,1,3
139,866164991,0,0,0,1,0,0,0,0,0,0,1,0,0,1,3
140,1066081982,0,0,1,0,0,0,0,0,0,0,1,0,0,1,3
141,728613681,1,0,0,0,0,0,0,0,0,0,1,0,0,1,3
142,332023939,1,0,0,0,0,0,0,0,0,0,1,0,0,1,3
143,585561123,0,0,0,0,1,0,0,0,0,0,1,0,0,1,3
144,867149319,0,0,0,0,1,0,0,0,0,0,1,0,0,1,3
145,775588146,0,0,0,0,1,0,0,0,0,0,1,0,0,1,3
146,595865252,0,0,0,0,1,0,0,0,0,0,1,0,0,1,3
147,913834637,0,0,0,0,1,0,0,0,0,0,1,0,0,1,3
148,889396691,0,0,1,0,0,0,0,0,0,0,1,0,0,1,3
149,889913519,0,0,0,0,1,0,0,0,0,0,1,0,0,1,3
150,868997937,0,0,1,0,0,0,0,0,0,0,1,0,0,1,3
151,371606672,1,0,0,0,0,0,0,0,0,0,1,0,0,1,3
152,916434978,0,0,0,0,1,0,0,0,0,0,1,0,0,1,3
153,795258658,0,0,0,0,1,0,0,1,0,0,1,0,0,1,3
154,381898226,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3
155,911356305,0,0,0,0,1,0,0,0,0,0,1,0,0,1,3
156,5167290,1,1,0,0,0,0,0,1,0,0,1,0,0,1,3
157,765660864,0,0,1,0,0,0,0,0,0,0,1,0,0,1,3
158,789654989,1,0,0,0,0,0,0,1,0,1,1,0,0,1,3
159,866817254,0,0,1,0,0,0,0,0,0,0,1,0,0,1,3
160,818474438,0,0,1,0,0,0,0,0,0,0,1,0,0,1,3
161,992177053,0,0,1,0,1,0,0,0,0,0,1,0,0,1,3
162,740250804,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3
163,890082153,1,0,0,0,0,0,0,1,0,0,1,0,0,1,3
164,775514651,0,0,0,0,0,1,0,0,0,0,1,0,0,1,3
165,981915027,1,0,0,0,0,0,0,1,0,0,1,0,0,1,3
166,843050268,0,0,0,0,1,0,0,0,0,0,1,0,0,1,3
167,732416319,1,0,0,0,0,0,0,0,0,0,1,0,0,1,3
168,853409421,0,0,0,0,0,0,0,1,0,0,1,0,0,1,3
169,840827243,0,0,1,0,0,1,0,0,0,0,1,0,0,1,3
170,824943777,0,0,0,0,0,0,0,1,0,0,1,0,0,1,3
171,927182545,0,0,1,0,0,1,0,0,0,0,1,0,0,1,3
172,869687670,1,0,0,0,0,0,0,1,0,0,1,0,0,1,3
173,407302820,1,1,0,0,0,0,0,1,0,0,1,0,0,1,3
174,380613452,0,0,0,0,0,0,0,1,0,0,1,0,0,1,3
175,1074400223,1,0,0,0,0,0,0,0,0,0,1,0,0,1,3
176,691415820,0,0,0,0,1,0,0,0,0,0,1,0,0,1,3
177,875091167,0,0,0,0,1,0,0,0,0,0,1,0,0,1,3
178,557206270,0,0,0,0,0,0,1,0,0,0,1,0,0,1,3
179,704492589,0,0,1,0,0,0,0,0,0,0,1,0,0,1,3
180,845009744,0,0,0,0,0,1,0,0,0,0,1,0,0,1,3
181,642912869,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3
182,449226368,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3
183,805361997,0,1,0,0,0,0,0,0,0,0,1,0,0,1,3
184,1025456689,1,0,0,0,0,1,0,0,0,0,1,0,0,1,3
185,441776259,0,0,0,1,0,0,0,0,0,1,1,0,0,1,3
186,828757320,1,0,0,0,0,0,0,0,0,0,1,0,0,1,3
187,884601229,0,0,1,0,1,0,0,0,0,0,1,0,0,1,3
188,786618242,0,0,0,0,1,0,0,0,0,0,1,0,0,1,3
189,925980102,0,0,1,0,0,0,0,0,0,0,1,0,0,1,3
190,893325548,0,0,0,1,0,0,0,0,0,0,1,0,0,1,3
191,3608155,1,0,0,0,1,0,0,0,0,0,1,0,0,1,3
192,1112072096,0,0,1,1,1,0,0,0,0,0,1,0,0,1,3
193,860905357,0,0,0,0,0,0,0,1,0,0,1,0,0,1,3
194,804739264,1,0,0,0,0,0,0,0,0,0,1,0,0,1,3
195,875647923,0,0,0,0,0,0,0,1,0,0,1,0,0,1,3
196,352854289,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3
197,767704132,0,0,0,0,0,0,0,0,1,0,1,0,0,1,3
198,730459844,1,0,0,0,0,0,0,1,0,0,1,0,0,1,3
199,765454521,1,0,0,0,0,0,0,0,0,0,1,0,0,1,3
200,772389369,0,0,0,0,0,1,0,0,0,0,1,0,0,1,3
201,1241181,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3
202,779893147,1,1,0,0,0,0,0,0,0,0,1,0,0,1,3
203,865482980,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3
204,765499052,1,0,0,0,0,0,0,0,0,0,1,0,0,1,3
205,844626153,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3
206,1008701912,0,0,0,0,0,0,0,0,0,1,1,0,0,1,3
207,860407240,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3
208,746911559,0,0,0,1,0,0,0,0,0,0,1,0,0,1,3
209,924637265,0,0,1,0,0,0,0,1,0,0,1,0,0,1,3
210,730315707,0,0,0,0,1,0,0,0,0,0,1,0,0,1,3
211,791942898,0,0,1,0,1,0,0,0,0,0,1,0,0,1,3
212,855518728,0,0,1,0,0,0,0,0,0,0,1,0,0,1,3
213,488899266,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3
214,358620921,0,0,0,0,1,0,0,0,0,0,1,0,0,1,3
215,990802403,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3
216,851782425,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3
217,979933923,0,0,0,0,1,0,0,0,0,0,1,0,0,1,3
218,709158508,0,0,1,0,0,0,0,1,0,0,1,0,0,1,3
219,549533600,0,0,0,0,1,0,0,0,0,0,1,0,0,1,3
220,851279353,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3
221,845397185,0,1,0,0,0,0,0,1,0,0,1,0,0,1,3
222,480016867,0,1,0,0,0,0,0,0,0,0,1,0,0,1,3
223,757791852,1,0,0,0,0,0,0,0,0,0,1,0,0,1,3
224,377671034,0,0,0,0,0,0,0,1,0,0,1,0,0,1,3
225,469169261,1,0,0,0,0,0,0,0,0,0,1,0,0,1,3
226,713380905,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3
227,877933472,0,0,1,0,0,1,0,0,0,0,1,0,0,1,3
228,332082301,1,0,0,0,0,0,0,0,0,0,1,0,0,1,3
229,894429402,0,0,0,0,0,1,0,0,0,0,1,0,0,1,3
230,928647675,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3
231,856357814,0,0,1,0,0,0,0,0,0,0,1,0,0,1,3
232,940248858,0,0,0,1,0,1,0,0,0,1,1,0,0,1,3
233,540714601,0,0,0,0,0,0,0,0,1,0,1,0,0,1,3
234,1050116075,1,0,0,0,0,0,0,0,0,0,1,0,0,1,3
235,749160305,0,0,0,0,1,0,0,0,0,0,1,0,0,1,3
236,785392489,0,0,0,0,0,0,0,1,0,0,1,0,0,1,3
237,890718854,1,0,0,0,0,0,0,1,0,1,1,0,0,1,3
238,756799178,0,0,1,0,1,0,0,0,0,0,1,0,0,1,3
239,699241435,1,0,0,0,0,0,0,0,0,1,1,0,0,1,3
240,691397810,1,0,1,0,0,0,0,0,0,1,1,0,0,1,3
241,882829943,0,0,0,0,0,0,0,1,0,0,1,0,0,1,3
242,917145696,0,0,0,0,0,1,0,0,0,0,1,0,0,1,3
243,569700731,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3
244,715596114,1,0,0,0,0,0,0,1,0,0,1,0,0,1,3
245,703390748,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3
246,858080768,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3
247,370994597,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3
248,776836203,1,0,0,0,0,0,1,0,0,0,1,0,0,1,3
249,804069790,0,0,1,0,1,0,0,0,0,0,1,0,0,1,3
250,669118847,0,0,0,0,0,1,0,0,0,0,1,0,0,1,3
251,1911307,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3
252,712187510,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3
253,791759872,0,0,0,0,0,0,0,0,0,1,1,0,0,1,3
254,399957758,0,0,0,0,1,0,0,0,0,0,1,0,0,1,3
255,890342936,0,0,0,1,0,0,0,0,0,1,1,0,0,1,3
256,725782675,0,0,1,0,1,0,0,0,0,0,1,0,0,1,3
257,479908975,0,0,0,1,0,0,0,0,0,0,1,0,0,1,3
258,377759369,0,0,1,0,1,0,0,0,0,0,1,0,0,1,3
259,903425985,0,0,1,0,1,0,0,0,0,0,1,0,0,1,3
260,911840676,0,0,1,0,1,0,0,0,0,0,1,0,0,1,3
261,107304,0,0,1,0,1,0,0,0,0,0,1,0,0,1,3
262,376243188,0,0,0,1,0,0,0,1,0,1,1,0,0,1,3
263,971501903,0,0,1,0,1,0,0,0,0,0,1,0,0,1,3
264,722436412,0,0,0,0,1,0,0,1,0,0,1,0,0,1,3
265,462010358,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3
266,1077671757,1,0,0,0,0,0,0,0,0,0,1,0,0,1,3
267,1067418447,0,0,0,0,1,1,0,1,0,0,1,0,0,1,3
268,365502488,1,1,0,0,0,0,0,1,0,0,1,0,0,1,3
269,1052025212,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3
270,4969198,1,0,1,0,0,0,0,0,0,0,1,0,0,1,3
271,909048705,0,0,1,0,0,1,0,0,0,0,1,0,0,1,3
272,621691315,0,0,0,0,1,0,0,0,0,0,1,0,0,1,3
273,805650848,0,0,1,0,1,0,0,0,0,0,1,0,0,1,3
274,624620671,0,0,0,0,1,0,0,0,0,0,1,0,0,1,3
275,939603012,0,0,0,0,1,0,0,0,0,0,1,0,0,1,3
276,1058705679,1,0,0,0,0,0,0,1,0,0,1,0,0,1,3
277,910286779,0,0,0,1,0,1,0,0,0,0,1,0,0,1,3
278,775811103,0,0,0,0,0,1,0,0,0,0,1,0,0,1,3
279,712268173,0,0,1,0,1,0,0,0,0,0,1,0,0,1,3
280,471674941,1,0,0,0,0,0,0,0,0,0,1,0,0,1,3
281,874991595,0,0,1,0,1,0,0,0,0,0,1,0,0,1,3
282,497977751,0,0,0,0,0,0,1,0,0,0,1,0,0,1,3
283,997088361,1,0,0,1,0,1,0,0,0,1,1,0,0,1,3
284,865574928,0,0,0,0,1,0,0,0,0,0,1,0,0,1,3
285,766367774,0,0,0,1,0,1,0,0,0,0,1,0,0,1,3
286,549563937,0,0,0,0,1,0,0,0,0,0,1,0,0,1,3
287,874260345,0,0,1,0,1,0,0,0,0,0,1,0,0,1,3
288,847851996,0,0,0,0,0,0,0,1,0,0,1,0,0,1,3
289,602552459,0,0,1,1,0,0,0,0,0,0,1,0,0,1,3
290,754229758,0,0,0,0,0,0,1,0,0,0,1,0,0,1,3
291,822647330,1,0,0,1,0,0,0,0,0,0,1,0,0,1,3
292,733522943,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3
293,780796868,1,0,0,0,0,0,0,1,0,0,1,0,0,1,3
294,768440225,0,0,1,0,1,0,0,0,0,0,1,0,0,1,3
295,1000000333,0,0,1,0,0,0,0,0,0,0,1,0,0,1,3
296,1066752146,1,0,0,1,0,0,0,1,0,0,1,0,0,1,3
297,2794705,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3
298,235462,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3
299,920207944,0,0,1,0,0,0,0,0,0,1,1,0,0,1,3
300,778668066,0,0,0,0,1,0,0,0,0,0,1,0,0,1,3
301,815971586,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3
302,748812920,0,0,1,0,1,0,0,0,0,0,1,0,0,1,3
303,842473598,0,0,1,0,0,0,0,0,0,0,1,0,0,1,3
304,536797085,1,0,0,0,0,0,1,0,0,0,1,0,0,1,3
305,907908014,1,0,0,0,0,0,0,1,0,0,1,0,0,1,3
306,819827851,0,0,0,0,1,0,0,0,0,0,1,0,0,1,3
307,986640830,1,0,1,0,0,0,0,1,0,0,1,0,0,1,3
308,879096769,0,0,0,0,1,0,0,0,0,0,1,0,0,1,3
309,893078757,0,0,1,0,0,0,0,0,0,0,1,0,0,1,3
310,763927977,1,0,0,0,0,0,0,0,0,0,1,0,0,1,3
311,803843155,0,0,1,0,1,0,0,0,0,0,1,0,0,1,3
312,992540581,1,0,1,0,0,0,0,0,0,1,1,0,0,1,3
313,1007164842,1,0,1,0,0,0,0,0,0,1,1,0,0,1,3
314,469208977,0,0,1,1,0,0,0,0,0,0,1,0,0,1,3
315,558521956,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3
316,1077738835,1,0,1,0,0,0,0,0,0,0,1,0,0,1,3
317,481809692,0,0,1,0,1,0,0,0,0,0,1,0,0,1,3
318,881305854,0,0,0,1,0,0,0,0,0,0,1,0,0,1,3
319,698769212,0,0,0,0,0,0,1,0,0,0,1,0,0,1,3
320,933794918,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3
321,718631973,1,0,0,0,0,0,0,1,0,0,1,0,0,1,3
322,1063730952,1,0,1,0,0,0,0,0,0,1,1,0,0,1,3
323,777730979,1,0,0,0,0,0,0,1,0,0,1,0,0,1,3
324,1013216023,1,1,0,0,0,0,0,0,0,0,1,0,0,1,3
325,386068934,0,0,1,0,1,0,0,0,0,0,1,0,0,1,3
326,756154145,1,0,1,0,0,0,0,0,0,1,1,0,0,1,3
327,1009420093,0,0,0,0,0,1,0,0,0,0,1,0,0,1,3
328,645782387,0,0,0,0,0,0,1,0,1,0,1,0,0,1,3
329,623712373,0,0,0,0,1,0,0,0,0,0,1,0,0,1,3
330,672243172,0,0,0,0,0,0,0,1,0,1,1,0,0,1,3
331,814474295,0,0,1,0,1,0,0,0,0,0,1,0,0,1,3
332,1078371122,0,0,0,0,1,0,0,0,0,0,1,0,0,1,3
333,782908839,1,0,0,0,0,0,0,1,1,0,1,0,0,1,3
334,518397839,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3
335,923126137,0,0,1,0,1,0,0,0,0,0,1,0,0,1,3
336,1057741694,0,0,0,0,0,1,0,0,0,0,1,0,0,1,3
337,1077035339,1,0,1,0,0,0,0,0,0,0,1,0,0,1,3
338,795184664,0,0,1,0,0,0,0,0,0,0,1,0,0,1,3
339,885615913,0,0,1,0,0,0,0,0,0,0,1,0,0,1,3
340,810449713,1,0,1,0,0,0,0,0,0,0,1,0,0,1,3
341,727366288,0,0,0,0,0,0,0,0,1,0,1,0,0,1,3
342,466816803,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3
343,843523299,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3
344,2245425,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3
345,345913067,0,0,1,0,0,0,0,0,0,0,1,0,0,1,3
346,730427609,1,0,0,0,0,1,1,0,0,0,1,0,0,1,3
